item,date,time,temp
1,2015-04-11,0:00,28.67
2,2015-04-11,0:15,28.47
3,2015-04-11,0:30,28.35
4,2015-04-11,0:45,28.35
5,2015-04-11,1:00,27.55
6,2015-04-11,1:15,26.48
7,2015-04-11,1:30,25.89
8,2015-04-11,1:45,25.45
9,2015-04-11,2:00,25.14
10,2015-04-11,2:15,24.87
11,2015-04-11,2:30,24.63
12,2015-04-11,2:45,24.46
13,2015-04-11,3:00,24.56
14,2015-04-11,3:15,24.65
15,2015-04-11,3:30,24.87
16,2015-04-11,3:45,24.68
17,2015-04-11,4:00,24.29
18,2015-04-11,4:15,24.05
19,2015-04-11,4:30,23.93
20,2015-04-11,4:45,23.83
21,2015-04-11,5:00,23.81
22,2015-04-11,5:15,23.71
23,2015-04-11,5:30,23.67
24,2015-04-11,5:45,23.59
25,2015-04-11,6:00,23.57
26,2015-04-11,6:15,23.52
27,2015-04-11,6:30,23.5
28,2015-04-11,6:45,23.47
29,2015-04-11,7:00,23.45
30,2015-04-11,7:15,23.42
31,2015-04-11,7:30,23.4
32,2015-04-11,7:45,23.38
33,2015-04-11,8:00,23.38
34,2015-04-11,8:15,23.35
35,2015-04-11,8:30,23.33
36,2015-04-11,8:45,23.33
37,2015-04-11,9:00,23.3
38,2015-04-11,9:15,23.3
39,2015-04-11,9:30,23.28
40,2015-04-11,9:45,23.26
41,2015-04-11,10:00,23.26
42,2015-04-11,10:15,23.26
43,2015-04-11,10:30,23.23
44,2015-04-11,10:45,23.23
45,2015-04-11,11:00,23.21
46,2015-04-11,11:15,23.21
47,2015-04-11,11:30,23.21
48,2015-04-11,11:45,23.18
49,2015-04-11,12:00,23.16
50,2015-04-11,12:15,23.11
51,2015-04-11,12:30,23.06
52,2015-04-11,12:45,23.02
53,2015-04-11,13:00,22.97
54,2015-04-11,13:15,22.97
55,2015-04-11,13:30,22.99
56,2015-04-11,13:45,23.02
57,2015-04-11,14:00,23.11
58,2015-04-11,14:15,24.22
59,2015-04-11,14:30,25.09
60,2015-04-11,14:45,24.63
61,2015-04-11,15:00,24.34
62,2015-04-11,15:15,22.97
63,2015-04-11,15:30,22.9
64,2015-04-11,15:45,22.87
65,2015-04-11,16:00,22.9
66,2015-04-11,16:15,22.92
67,2015-04-11,16:30,22.94
68,2015-04-11,16:45,22.97
69,2015-04-11,17:00,23.02
70,2015-04-11,17:15,23.06
71,2015-04-11,17:30,23.14
72,2015-04-11,17:45,23.21
73,2015-04-11,18:00,23.28
74,2015-04-11,18:15,23.38
75,2015-04-11,18:30,23.62
76,2015-04-11,18:45,23.81
77,2015-04-11,19:00,23.86
78,2015-04-11,19:15,23.93
79,2015-04-11,19:30,24
80,2015-04-11,19:45,24.03
81,2015-04-11,20:00,24.05
82,2015-04-11,20:15,24.12
83,2015-04-11,20:30,24.17
84,2015-04-11,20:45,24.22
85,2015-04-11,21:00,24.27
86,2015-04-11,21:15,24.32
87,2015-04-11,21:30,24.36
88,2015-04-11,21:45,24.44
89,2015-04-11,22:00,24.48
90,2015-04-11,22:15,24.53
91,2015-04-11,22:30,24.56
92,2015-04-11,22:45,24.58
93,2015-04-11,23:00,24.58
94,2015-04-11,23:15,24.61
95,2015-04-11,23:30,24.61
96,2015-04-11,23:45,24.61
97,2015-04-12,0:00,24.61
98,2015-04-12,0:15,24.63
99,2015-04-12,0:30,24.61
100,2015-04-12,0:45,24.61
101,2015-04-12,1:00,24.61
102,2015-04-12,1:15,24.61
103,2015-04-12,1:30,24.58
104,2015-04-12,1:45,24.56
105,2015-04-12,2:00,24.56
106,2015-04-12,2:15,24.53
107,2015-04-12,2:30,24.51
108,2015-04-12,2:45,24.46
109,2015-04-12,3:00,24.44
110,2015-04-12,3:15,24.39
111,2015-04-12,3:30,24.34
112,2015-04-12,3:45,24.29
113,2015-04-12,4:00,24.24
114,2015-04-12,4:15,24.2
115,2015-04-12,4:30,24.15
116,2015-04-12,4:45,24.12
117,2015-04-12,5:00,24.07
118,2015-04-12,5:15,24.05
119,2015-04-12,5:30,24.03
120,2015-04-12,5:45,23.98
121,2015-04-12,6:00,23.93
122,2015-04-12,6:15,23.91
123,2015-04-12,6:30,23.88
124,2015-04-12,6:45,23.86
125,2015-04-12,7:00,23.83
126,2015-04-12,7:15,23.81
127,2015-04-12,7:30,23.79
128,2015-04-12,7:45,23.76
129,2015-04-12,8:00,23.74
130,2015-04-12,8:15,23.71
131,2015-04-12,8:30,23.71
132,2015-04-12,8:45,23.69
133,2015-04-12,9:00,23.67
134,2015-04-12,9:15,23.67
135,2015-04-12,9:30,23.64
136,2015-04-12,9:45,23.62
137,2015-04-12,10:00,23.62
138,2015-04-12,10:15,23.59
139,2015-04-12,10:30,23.57
140,2015-04-12,10:45,23.57
141,2015-04-12,11:00,23.55
142,2015-04-12,11:15,23.55
143,2015-04-12,11:30,23.52
144,2015-04-12,11:45,23.52
145,2015-04-12,12:00,23.5
146,2015-04-12,12:15,23.5
147,2015-04-12,12:30,23.47
148,2015-04-12,12:45,23.47
149,2015-04-12,13:00,23.45
150,2015-04-12,13:15,23.45
151,2015-04-12,13:30,23.45
152,2015-04-12,13:45,23.42
153,2015-04-12,14:00,23.42
154,2015-04-12,14:15,23.4
155,2015-04-12,14:30,23.4
156,2015-04-12,14:45,23.4
157,2015-04-12,15:00,23.42
158,2015-04-12,15:15,23.45
159,2015-04-12,15:30,23.47
160,2015-04-12,15:45,23.5
161,2015-04-12,16:00,23.55
162,2015-04-12,16:15,23.59
163,2015-04-12,16:30,23.67
164,2015-04-12,16:45,23.71
165,2015-04-12,17:00,23.74
166,2015-04-12,17:15,23.79
167,2015-04-12,17:30,23.86
168,2015-04-12,17:45,23.91
169,2015-04-12,18:00,23.98
170,2015-04-12,18:15,24.03
171,2015-04-12,18:30,24.12
172,2015-04-12,18:45,24.2
173,2015-04-12,19:00,24.27
174,2015-04-12,19:15,24.32
175,2015-04-12,19:30,24.39
176,2015-04-12,19:45,24.46
177,2015-04-12,20:00,24.53
178,2015-04-12,20:15,24.63
179,2015-04-12,20:30,24.7
180,2015-04-12,20:45,24.77
181,2015-04-12,21:00,24.85
182,2015-04-12,21:15,24.92
183,2015-04-12,21:30,24.99
184,2015-04-12,21:45,25.04
185,2015-04-12,22:00,25.11
186,2015-04-12,22:15,25.16
187,2015-04-12,22:30,25.19
188,2015-04-12,22:45,25.23
189,2015-04-12,23:00,25.28
190,2015-04-12,23:15,25.33
191,2015-04-12,23:30,25.36
192,2015-04-12,23:45,25.36
193,2015-04-13,0:00,25.36
194,2015-04-13,0:15,25.36
195,2015-04-13,0:30,25.33
196,2015-04-13,0:45,25.31
197,2015-04-13,1:00,25.28
198,2015-04-13,1:15,25.23
199,2015-04-13,1:30,25.19
200,2015-04-13,1:45,25.16
201,2015-04-13,2:00,25.11
202,2015-04-13,2:15,25.09
203,2015-04-13,2:30,25.04
204,2015-04-13,2:45,25.02
205,2015-04-13,3:00,24.97
206,2015-04-13,3:15,24.92
207,2015-04-13,3:30,24.87
208,2015-04-13,3:45,24.82
209,2015-04-13,4:00,24.77
210,2015-04-13,4:15,24.75
211,2015-04-13,4:30,24.61
212,2015-04-13,4:45,24.56
213,2015-04-13,5:00,24.51
214,2015-04-13,5:15,24.46
215,2015-04-13,5:30,24.41
216,2015-04-13,5:45,24.36
217,2015-04-13,6:00,24.32
218,2015-04-13,6:15,24.27
219,2015-04-13,6:30,24.22
220,2015-04-13,6:45,24.15
221,2015-04-13,7:00,24.1
222,2015-04-13,7:15,24.05
223,2015-04-13,7:30,23.98
224,2015-04-13,7:45,23.93
225,2015-04-13,8:00,23.86
226,2015-04-13,8:15,23.83
227,2015-04-13,8:30,23.76
228,2015-04-13,8:45,23.74
229,2015-04-13,9:00,23.69
230,2015-04-13,9:15,23.62
231,2015-04-13,9:30,23.59
232,2015-04-13,9:45,23.55
233,2015-04-13,10:00,23.52
234,2015-04-13,10:15,23.47
235,2015-04-13,10:30,23.42
236,2015-04-13,10:45,23.4
237,2015-04-13,11:00,23.38
238,2015-04-13,11:15,23.35
239,2015-04-13,11:30,23.33
240,2015-04-13,11:45,23.3
241,2015-04-13,12:00,23.28
242,2015-04-13,12:15,23.28
243,2015-04-13,12:30,23.28
244,2015-04-13,12:45,23.28
245,2015-04-13,13:00,23.28
246,2015-04-13,13:15,23.28
247,2015-04-13,13:30,23.28
248,2015-04-13,13:45,23.28
249,2015-04-13,14:00,23.3
250,2015-04-13,14:15,23.3
251,2015-04-13,14:30,23.3
252,2015-04-13,14:45,23.35
253,2015-04-13,15:00,23.4
254,2015-04-13,15:15,23.42
255,2015-04-13,15:30,23.47
256,2015-04-13,15:45,23.5
257,2015-04-13,16:00,23.55
258,2015-04-13,16:15,23.62
259,2015-04-13,16:30,23.71
260,2015-04-13,16:45,23.79
261,2015-04-13,17:00,23.86
262,2015-04-13,17:15,23.93
263,2015-04-13,17:30,24.03
264,2015-04-13,17:45,24.1
265,2015-04-13,18:00,24.2
266,2015-04-13,18:15,24.24
267,2015-04-13,18:30,24.34
268,2015-04-13,18:45,24.41
269,2015-04-13,19:00,24.48
270,2015-04-13,19:15,24.58
271,2015-04-13,19:30,24.68
272,2015-04-13,19:45,24.77
273,2015-04-13,20:00,24.87
274,2015-04-13,20:15,24.99
275,2015-04-13,20:30,25.04
276,2015-04-13,20:45,25.11
277,2015-04-13,21:00,25.23
278,2015-04-13,21:15,25.31
279,2015-04-13,21:30,25.33
280,2015-04-13,21:45,25.4
281,2015-04-13,22:00,25.45
282,2015-04-13,22:15,25.5
283,2015-04-13,22:30,25.55
284,2015-04-13,22:45,25.6
285,2015-04-13,23:00,25.65
286,2015-04-13,23:15,25.65
287,2015-04-13,23:30,25.65
288,2015-04-13,23:45,25.62
289,2015-04-14,0:00,25.62
290,2015-04-14,0:15,25.6
291,2015-04-14,0:30,25.57
292,2015-04-14,0:45,25.53
293,2015-04-14,1:00,25.5
294,2015-04-14,1:15,25.45
295,2015-04-14,1:30,25.4
296,2015-04-14,1:45,25.38
297,2015-04-14,2:00,25.33
298,2015-04-14,2:15,25.28
299,2015-04-14,2:30,25.23
300,2015-04-14,2:45,25.21
301,2015-04-14,3:00,25.19
302,2015-04-14,3:15,25.14
303,2015-04-14,3:30,25.11
304,2015-04-14,3:45,25.07
305,2015-04-14,4:00,25.02
306,2015-04-14,4:15,24.99
307,2015-04-14,4:30,24.94
308,2015-04-14,4:45,24.9
309,2015-04-14,5:00,24.87
310,2015-04-14,5:15,24.85
311,2015-04-14,5:30,24.85
312,2015-04-14,5:45,24.82
313,2015-04-14,6:00,24.82
314,2015-04-14,6:15,24.8
315,2015-04-14,6:30,24.77
316,2015-04-14,6:45,24.77
317,2015-04-14,7:00,24.77
318,2015-04-14,7:15,24.75
319,2015-04-14,7:30,24.73
320,2015-04-14,7:45,24.68
321,2015-04-14,8:00,24.65
322,2015-04-14,8:15,24.63
323,2015-04-14,8:30,24.61
324,2015-04-14,8:45,24.58
325,2015-04-14,9:00,24.56
326,2015-04-14,9:15,24.51
327,2015-04-14,9:30,24.48
328,2015-04-14,9:45,24.46
329,2015-04-14,10:00,24.46
330,2015-04-14,10:15,24.46
331,2015-04-14,10:30,24.44
332,2015-04-14,10:45,24.41
333,2015-04-14,11:00,24.41
334,2015-04-14,11:15,24.39
335,2015-04-14,11:30,24.36
336,2015-04-14,11:45,24.34
337,2015-04-14,12:00,24.32
338,2015-04-14,12:15,24.29
339,2015-04-14,12:30,24.29
340,2015-04-14,12:45,24.27
341,2015-04-14,13:00,24.24
342,2015-04-14,13:15,24.22
343,2015-04-14,13:30,24.2
344,2015-04-14,13:45,24.17
345,2015-04-14,14:00,24.15
346,2015-04-14,14:15,24.15
347,2015-04-14,14:30,24.12
348,2015-04-14,14:45,24.12
349,2015-04-14,15:00,24.12
350,2015-04-14,15:15,24.15
351,2015-04-14,15:30,24.17
352,2015-04-14,15:45,24.2
353,2015-04-14,16:00,24.24
354,2015-04-14,16:15,24.32
355,2015-04-14,16:30,24.36
356,2015-04-14,16:45,24.39
357,2015-04-14,17:00,24.41
358,2015-04-14,17:15,24.46
359,2015-04-14,17:30,24.48
360,2015-04-14,17:45,24.53
361,2015-04-14,18:00,24.63
362,2015-04-14,18:15,24.7
363,2015-04-14,18:30,24.85
364,2015-04-14,18:45,24.87
365,2015-04-14,19:00,24.92
366,2015-04-14,19:15,24.97
367,2015-04-14,19:30,25.02
368,2015-04-14,19:45,25.04
369,2015-04-14,20:00,25.09
370,2015-04-14,20:15,25.16
371,2015-04-14,20:30,25.21
372,2015-04-14,20:45,25.26
373,2015-04-14,21:00,25.28
374,2015-04-14,21:15,25.33
375,2015-04-14,21:30,25.38
376,2015-04-14,21:45,25.43
377,2015-04-14,22:00,25.45
378,2015-04-14,22:15,25.5
379,2015-04-14,22:30,25.55
380,2015-04-14,22:45,25.57
381,2015-04-14,23:00,25.55
382,2015-04-14,23:15,25.55
383,2015-04-14,23:30,25.55
384,2015-04-14,23:45,25.53
385,2015-04-15,0:00,25.5
386,2015-04-15,0:15,25.45
387,2015-04-15,0:30,25.43
388,2015-04-15,0:45,25.38
389,2015-04-15,1:00,25.33
390,2015-04-15,1:15,25.28
391,2015-04-15,1:30,25.21
392,2015-04-15,1:45,25.16
393,2015-04-15,2:00,25.09
394,2015-04-15,2:15,25.02
395,2015-04-15,2:30,24.94
396,2015-04-15,2:45,24.87
397,2015-04-15,3:00,24.8
398,2015-04-15,3:15,24.73
399,2015-04-15,3:30,24.65
400,2015-04-15,3:45,24.61
401,2015-04-15,4:00,24.53
402,2015-04-15,4:15,24.46
403,2015-04-15,4:30,24.41
404,2015-04-15,4:45,24.34
405,2015-04-15,5:00,24.27
406,2015-04-15,5:15,24.2
407,2015-04-15,5:30,24.12
408,2015-04-15,5:45,24.07
409,2015-04-15,6:00,24
410,2015-04-15,6:15,23.95
411,2015-04-15,6:30,23.91
412,2015-04-15,6:45,23.86
413,2015-04-15,7:00,23.81
414,2015-04-15,7:15,23.76
415,2015-04-15,7:30,23.71
416,2015-04-15,7:45,23.67
417,2015-04-15,8:00,23.62
418,2015-04-15,8:15,23.57
419,2015-04-15,8:30,23.5
420,2015-04-15,8:45,23.45
421,2015-04-15,9:00,23.4
422,2015-04-15,9:15,23.38
423,2015-04-15,9:30,23.35
424,2015-04-15,9:45,23.3
425,2015-04-15,10:00,23.28
426,2015-04-15,10:15,23.26
427,2015-04-15,10:30,23.23
428,2015-04-15,10:45,23.21
429,2015-04-15,11:00,23.18
430,2015-04-15,11:15,23.16
431,2015-04-15,11:30,23.11
432,2015-04-15,11:45,23.09
433,2015-04-15,12:00,23.06
434,2015-04-15,12:15,23.02
435,2015-04-15,12:30,22.99
436,2015-04-15,12:45,22.97
437,2015-04-15,13:00,22.94
438,2015-04-15,13:15,22.9
439,2015-04-15,13:30,22.9
440,2015-04-15,13:45,22.87
441,2015-04-15,14:00,22.85
442,2015-04-15,14:15,22.82
443,2015-04-15,14:30,22.82
444,2015-04-15,14:45,22.82
445,2015-04-15,15:00,22.85
446,2015-04-15,15:15,22.9
447,2015-04-15,15:30,22.97
448,2015-04-15,15:45,23.02
449,2015-04-15,16:00,23.11
450,2015-04-15,16:15,23.18
451,2015-04-15,16:30,23.23
452,2015-04-15,16:45,23.3
453,2015-04-15,17:00,23.35
454,2015-04-15,17:15,23.42
455,2015-04-15,17:30,23.47
456,2015-04-15,17:45,23.55
457,2015-04-15,18:00,23.62
458,2015-04-15,18:15,23.71
459,2015-04-15,18:30,23.86
460,2015-04-15,18:45,24
461,2015-04-15,19:00,24.1
462,2015-04-15,19:15,24.24
463,2015-04-15,19:30,24.39
464,2015-04-15,19:45,24.39
465,2015-04-15,20:00,24.41
466,2015-04-15,20:15,24.46
467,2015-04-15,20:30,24.56
468,2015-04-15,20:45,24.63
469,2015-04-15,21:00,24.7
470,2015-04-15,21:15,24.75
471,2015-04-15,21:30,24.77
472,2015-04-15,21:45,24.82
473,2015-04-15,22:00,24.9
474,2015-04-15,22:15,24.94
475,2015-04-15,22:30,24.97
476,2015-04-15,22:45,24.99
477,2015-04-15,23:00,24.99
478,2015-04-15,23:15,25.02
479,2015-04-15,23:30,25.02
480,2015-04-15,23:45,25.02
481,2015-04-16,0:00,25.02
482,2015-04-16,0:15,24.99
483,2015-04-16,0:30,24.99
484,2015-04-16,0:45,24.94
485,2015-04-16,1:00,24.92
486,2015-04-16,1:15,24.87
487,2015-04-16,1:30,24.85
488,2015-04-16,1:45,24.8
489,2015-04-16,2:00,24.75
490,2015-04-16,2:15,24.7
491,2015-04-16,2:30,24.65
492,2015-04-16,2:45,24.58
493,2015-04-16,3:00,24.56
494,2015-04-16,3:15,24.51
495,2015-04-16,3:30,24.46
496,2015-04-16,3:45,24.44
497,2015-04-16,4:00,24.39
498,2015-04-16,4:15,24.34
499,2015-04-16,4:30,24.29
500,2015-04-16,4:45,24.24
501,2015-04-16,5:00,24.2
502,2015-04-16,5:15,24.15
503,2015-04-16,5:30,24.1
504,2015-04-16,5:45,24.05
505,2015-04-16,6:00,24.03
506,2015-04-16,6:15,23.98
507,2015-04-16,6:30,23.93
508,2015-04-16,6:45,23.91
509,2015-04-16,7:00,23.88
510,2015-04-16,7:15,23.88
511,2015-04-16,7:30,23.91
512,2015-04-16,7:45,23.93
513,2015-04-16,8:00,23.95
514,2015-04-16,8:15,23.98
515,2015-04-16,8:30,23.98
516,2015-04-16,8:45,24
517,2015-04-16,9:00,24.03
518,2015-04-16,9:15,24.03
519,2015-04-16,9:30,24.05
520,2015-04-16,9:45,24.07
521,2015-04-16,10:00,24.07
522,2015-04-16,10:15,24.1
523,2015-04-16,10:30,24.1
524,2015-04-16,10:45,24.12
525,2015-04-16,11:00,24.12
526,2015-04-16,11:15,24.15
527,2015-04-16,11:30,24.15
528,2015-04-16,11:45,24.12
529,2015-04-16,12:00,24.15
530,2015-04-16,12:15,24.15
531,2015-04-16,12:30,24.17
532,2015-04-16,12:45,24.17
533,2015-04-16,13:00,24.17
534,2015-04-16,13:15,24.2
535,2015-04-16,13:30,24.2
536,2015-04-16,13:45,24.2
537,2015-04-16,14:00,24.2
538,2015-04-16,14:15,24.2
539,2015-04-16,14:30,24.22
540,2015-04-16,14:45,24.24
541,2015-04-16,15:00,24.27
542,2015-04-16,15:15,24.32
543,2015-04-16,15:30,24.34
544,2015-04-16,15:45,24.36
545,2015-04-16,16:00,24.39
546,2015-04-16,16:15,24.46
547,2015-04-16,16:30,24.51
548,2015-04-16,16:45,24.58
549,2015-04-16,17:00,24.63
550,2015-04-16,17:15,24.68
551,2015-04-16,17:30,24.73
552,2015-04-16,17:45,24.8
553,2015-04-16,18:00,24.87
554,2015-04-16,18:15,24.94
555,2015-04-16,18:30,25.02
556,2015-04-16,18:45,25.09
557,2015-04-16,19:00,25.16
558,2015-04-16,19:15,25.23
559,2015-04-16,19:30,25.31
560,2015-04-16,19:45,25.4
561,2015-04-16,20:00,25.48
562,2015-04-16,20:15,25.57
563,2015-04-16,20:30,25.65
564,2015-04-16,20:45,25.72
565,2015-04-16,21:00,25.82
566,2015-04-16,21:15,25.87
567,2015-04-16,21:30,25.91
568,2015-04-16,21:45,25.94
569,2015-04-16,22:00,25.99
570,2015-04-16,22:15,26.04
571,2015-04-16,22:30,25.99
572,2015-04-16,22:45,26.06
573,2015-04-16,23:00,26.11
574,2015-04-16,23:15,26.09
575,2015-04-16,23:30,26.06
576,2015-04-16,23:45,26.04
577,2015-04-17,0:00,26.01
578,2015-04-17,0:15,25.99
579,2015-04-17,0:30,25.96
580,2015-04-17,0:45,25.94
581,2015-04-17,1:00,25.91
582,2015-04-17,1:15,25.89
583,2015-04-17,1:30,25.84
584,2015-04-17,1:45,25.82
585,2015-04-17,2:00,25.77
586,2015-04-17,2:15,25.74
587,2015-04-17,2:30,25.7
588,2015-04-17,2:45,25.65
589,2015-04-17,3:00,25.6
590,2015-04-17,3:15,25.57
591,2015-04-17,3:30,25.53
592,2015-04-17,3:45,25.48
593,2015-04-17,4:00,25.45
594,2015-04-17,4:15,25.4
595,2015-04-17,4:30,25.38
596,2015-04-17,4:45,25.36
597,2015-04-17,5:00,25.33
598,2015-04-17,5:15,25.31
599,2015-04-17,5:30,25.28
600,2015-04-17,5:45,25.28
601,2015-04-17,6:00,25.26
602,2015-04-17,6:15,25.23
603,2015-04-17,6:30,25.21
604,2015-04-17,6:45,25.19
605,2015-04-17,7:00,25.16
606,2015-04-17,7:15,25.14
607,2015-04-17,7:30,25.14
608,2015-04-17,7:45,25.11
609,2015-04-17,8:00,25.11
610,2015-04-17,8:15,25.09
611,2015-04-17,8:30,25.09
612,2015-04-17,8:45,25.07
613,2015-04-17,9:00,25.04
614,2015-04-17,9:15,25.02
615,2015-04-17,9:30,25.02
616,2015-04-17,9:45,24.99
617,2015-04-17,10:00,24.99
618,2015-04-17,10:15,24.97
619,2015-04-17,10:30,24.97
620,2015-04-17,10:45,24.94
621,2015-04-17,11:00,24.92
622,2015-04-17,11:15,24.92
623,2015-04-17,11:30,24.9
624,2015-04-17,11:45,24.9
625,2015-04-17,12:00,24.87
626,2015-04-17,12:15,24.85
627,2015-04-17,12:30,24.85
628,2015-04-17,12:45,24.85
629,2015-04-17,13:00,24.85
630,2015-04-17,13:15,24.85
631,2015-04-17,13:30,24.85
632,2015-04-17,13:45,24.85
633,2015-04-17,14:00,24.85
634,2015-04-17,14:15,24.82
635,2015-04-17,14:30,24.85
636,2015-04-17,14:45,24.85
637,2015-04-17,15:00,24.85
638,2015-04-17,15:15,24.87
639,2015-04-17,15:30,24.9
640,2015-04-17,15:45,24.94
641,2015-04-17,16:00,24.9
642,2015-04-17,16:15,24.87
643,2015-04-17,16:30,24.87
644,2015-04-17,16:45,24.85
645,2015-04-17,17:00,24.87
646,2015-04-17,17:15,24.9
647,2015-04-17,17:30,24.94
648,2015-04-17,17:45,24.97
649,2015-04-17,18:00,25.02
650,2015-04-17,18:15,25.07
651,2015-04-17,18:30,25.11
652,2015-04-17,18:45,25.19
653,2015-04-17,19:00,25.23
654,2015-04-17,19:15,25.36
655,2015-04-17,19:30,25.43
656,2015-04-17,19:45,25.48
657,2015-04-17,20:00,25.53
658,2015-04-17,20:15,25.57
659,2015-04-17,20:30,25.62
660,2015-04-17,20:45,25.72
661,2015-04-17,21:00,25.79
662,2015-04-17,21:15,25.87
663,2015-04-17,21:30,25.94
664,2015-04-17,21:45,25.94
665,2015-04-17,22:00,25.96
666,2015-04-17,22:15,25.96
667,2015-04-17,22:30,25.96
668,2015-04-17,22:45,26.01
669,2015-04-17,23:00,26.04
670,2015-04-17,23:15,26.01
671,2015-04-17,23:30,26.01
672,2015-04-17,23:45,26.01
673,2015-04-18,0:00,25.99
674,2015-04-18,0:15,25.96
675,2015-04-18,0:30,25.94
676,2015-04-18,0:45,25.89
677,2015-04-18,1:00,25.87
678,2015-04-18,1:15,25.84
679,2015-04-18,1:30,25.79
680,2015-04-18,1:45,25.7
681,2015-04-18,2:00,25.62
682,2015-04-18,2:15,25.57
683,2015-04-18,2:30,25.55
684,2015-04-18,2:45,25.48
685,2015-04-18,3:00,25.4
686,2015-04-18,3:15,25.36
687,2015-04-18,3:30,25.33
688,2015-04-18,3:45,25.33
689,2015-04-18,4:00,25.28
690,2015-04-18,4:15,25.26
691,2015-04-18,4:30,25.21
692,2015-04-18,4:45,25.19
693,2015-04-18,5:00,25.16
694,2015-04-18,5:15,25.11
695,2015-04-18,5:30,25.09
696,2015-04-18,5:45,25.04
697,2015-04-18,6:00,25.04
698,2015-04-18,6:15,25.04
699,2015-04-18,6:30,25.04
700,2015-04-18,6:45,25.04
701,2015-04-18,7:00,25.04
702,2015-04-18,7:15,25.02
703,2015-04-18,7:30,25.02
704,2015-04-18,7:45,24.99
705,2015-04-18,8:00,24.99
706,2015-04-18,8:15,24.99
707,2015-04-18,8:30,24.97
708,2015-04-18,8:45,24.94
709,2015-04-18,9:00,24.94
710,2015-04-18,9:15,24.92
711,2015-04-18,9:30,24.9
712,2015-04-18,9:45,24.87
713,2015-04-18,10:00,24.85
714,2015-04-18,10:15,24.82
715,2015-04-18,10:30,24.82
716,2015-04-18,10:45,24.8
717,2015-04-18,11:00,24.77
718,2015-04-18,11:15,24.75
719,2015-04-18,11:30,24.73
720,2015-04-18,11:45,24.73
721,2015-04-18,12:00,24.7
722,2015-04-18,12:15,24.68
723,2015-04-18,12:30,24.65
724,2015-04-18,12:45,24.63
725,2015-04-18,13:00,24.63
726,2015-04-18,13:15,24.61
727,2015-04-18,13:30,24.61
728,2015-04-18,13:45,24.58
729,2015-04-18,14:00,24.56
730,2015-04-18,14:15,24.53
731,2015-04-18,14:30,24.53
732,2015-04-18,14:45,24.56
733,2015-04-18,15:00,24.56
734,2015-04-18,15:15,24.58
735,2015-04-18,15:30,24.61
736,2015-04-18,15:45,24.63
737,2015-04-18,16:00,24.68
738,2015-04-18,16:15,24.73
739,2015-04-18,16:30,24.8
740,2015-04-18,16:45,24.85
741,2015-04-18,17:00,24.9
742,2015-04-18,17:15,24.94
743,2015-04-18,17:30,24.99
744,2015-04-18,17:45,25.04
745,2015-04-18,18:00,25.09
746,2015-04-18,18:15,25.16
747,2015-04-18,18:30,25.23
748,2015-04-18,18:45,25.31
749,2015-04-18,19:00,25.36
750,2015-04-18,19:15,25.4
751,2015-04-18,19:30,25.45
752,2015-04-18,19:45,25.55
753,2015-04-18,20:00,25.6
754,2015-04-18,20:15,25.7
755,2015-04-18,20:30,25.77
756,2015-04-18,20:45,25.84
757,2015-04-18,21:00,25.91
758,2015-04-18,21:15,25.99
759,2015-04-18,21:30,26.01
760,2015-04-18,21:45,26.06
761,2015-04-18,22:00,26.06
762,2015-04-18,22:15,26.06
763,2015-04-18,22:30,26.09
764,2015-04-18,22:45,26.09
765,2015-04-18,23:00,26.09
766,2015-04-18,23:15,26.06
767,2015-04-18,23:30,26.01
768,2015-04-18,23:45,25.99
769,2015-04-19,0:00,25.96
770,2015-04-19,0:15,25.91
771,2015-04-19,0:30,25.87
772,2015-04-19,0:45,25.82
773,2015-04-19,1:00,25.74
774,2015-04-19,1:15,25.72
775,2015-04-19,1:30,25.67
776,2015-04-19,1:45,25.62
777,2015-04-19,2:00,25.57
778,2015-04-19,2:15,25.53
779,2015-04-19,2:30,25.48
780,2015-04-19,2:45,25.45
781,2015-04-19,3:00,25.4
782,2015-04-19,3:15,25.36
783,2015-04-19,3:30,25.31
784,2015-04-19,3:45,25.28
785,2015-04-19,4:00,25.23
786,2015-04-19,4:15,25.21
787,2015-04-19,4:30,25.16
788,2015-04-19,4:45,25.14
789,2015-04-19,5:00,25.09
790,2015-04-19,5:15,25.07
791,2015-04-19,5:30,25.02
792,2015-04-19,5:45,24.99
793,2015-04-19,6:00,24.94
794,2015-04-19,6:15,24.92
795,2015-04-19,6:30,24.9
796,2015-04-19,6:45,24.87
797,2015-04-19,7:00,24.82
798,2015-04-19,7:15,24.8
799,2015-04-19,7:30,24.75
800,2015-04-19,7:45,24.73
801,2015-04-19,8:00,24.7
802,2015-04-19,8:15,24.68
803,2015-04-19,8:30,24.68
804,2015-04-19,8:45,24.65
805,2015-04-19,9:00,24.63
806,2015-04-19,9:15,24.61
807,2015-04-19,9:30,24.56
808,2015-04-19,9:45,24.53
809,2015-04-19,10:00,24.51
810,2015-04-19,10:15,24.46
811,2015-04-19,10:30,24.44
812,2015-04-19,10:45,24.41
813,2015-04-19,11:00,24.39
814,2015-04-19,11:15,24.36
815,2015-04-19,11:30,24.34
816,2015-04-19,11:45,24.32
817,2015-04-19,12:00,24.32
818,2015-04-19,12:15,24.29
819,2015-04-19,12:30,24.29
820,2015-04-19,12:45,24.27
821,2015-04-19,13:00,24.24
822,2015-04-19,13:15,24.22
823,2015-04-19,13:30,24.2
